video_id,comment_id,sentiment_category,user_scenario,user_question,user_suggestion,positive_cluster_theme,negative_cluster_theme,scenario_cluster_theme,question_cluster_theme,suggestion_cluster_theme
vz0DmiM,c6XQDrAIi,1.0,0.0,0.0,0.0,trip abroad travel perfect trips super love europe viaje traveling,,,,
vIiTZO1,c6YkXOcEE,5.0,0.0,0.0,0.0,,,,,
vdKeRm9,c6Z0a4QDx,2.0,1.0,0.0,0.0,,google translate translator phone übersetzer translation free 😂 app handy,翻訳 旅行 人 機 使っ 中 外国 まし translator そう,,
vgIr-dG,c6b2dCQh4,5.0,0.0,0.0,0.0,,,,,
vgIr-dG,c6b8H-4hg,5.0,0.0,0.0,0.0,,,,,
vgIr-dG,c6bbXMSvp,5.0,0.0,0.0,0.0,,,,,
vz0DmiM,c6edFKGAT,5.0,0.0,0.0,0.0,,,,,
vlbVrtw,c6gT4dPqj,5.0,0.0,0.0,0.0,,,,,
vdbLgWS,c6gqPEUa5,1.0,0.0,0.0,0.0,translator love languages language amazing translation great transcription feature translate,,,,
vIiTZO1,c6ih4j3zs,5.0,0.0,0.0,0.0,,,,,
vZBnD1J,c6jFbJccX,4.0,1.0,0.0,0.0,,,meetings work lectures business perfect transcription language great translator nt,,
vB0lLSM,c6mH-AL3p,5.0,0.0,0.0,0.0,,,,,
vMSQja0,c6nr2f4Ty,3.0,1.0,0.0,1.0,translator love languages language amazing translation great transcription feature translate,google translate translator phone übersetzer translation free 😂 app handy,xfaiyx translator smart super trip offline support helpful conversations travel,,languages feature hope translation translator add great love make speed
vgmyU_t,c6qvH3Qmy,4.0,0.0,1.0,0.0,,,,languages support translate multiple regional language dialects sprachen standard nt,
v3-vK-4,c6qztTpEx,5.0,0.0,0.0,0.0,,,,,
vz-3GxD,c6rCV_bjo,5.0,0.0,0.0,0.0,,,,,
vc_of-A,c6s4tI5Hy,5.0,0.0,0.0,0.0,,,,,
vc_of-A,c6s6ese1G,1.0,1.0,0.0,0.0,trip abroad travel perfect trips super love europe viaje traveling,,trip battery perfect travel love life design trips device 🥰,,
vIUVexk,c6tFiaZf1,1.0,1.0,0.0,0.0,翻訳 機 번역기 そう 人 便利 少し 旅行 良い 👍,,翻訳 旅行 人 機 使っ 中 外国 まし translator そう,,
v0nP_KB,c6wXTjd-c,5.0,0.0,0.0,0.0,,,,,
vgXp8qe,c6wrrR43A,5.0,0.0,0.0,0.0,,,,,
vz0DmiM,c6xnhePnJ,1.0,1.0,0.0,0.0,device buy great recorder cool love compact nice design battery,,recorder smart xfaiyx recording audio interviews perfect great battery quality,,
vgIr-dG,c6xwtvXPA,5.0,0.0,0.0,0.0,,,,,
v4wSOpe,c6y0nqlIs,1.0,1.0,0.0,0.0,translator love languages language amazing translation great transcription feature translate,,meetings work lectures business perfect transcription language great translator nt,,
v_Ur2e7,c6ytmfEW-,3.0,1.0,0.0,0.0,translator love languages language amazing translation great transcription feature translate,languages translations language nt hope internet struggled translator great feature,meetings work lectures business perfect transcription language great translator nt,,
vnK5t9y,c6zlCYdO9,1.0,0.0,1.0,0.0,trip abroad travel perfect trips super love europe viaje traveling,,,slang phrases informal accurately translate jaka cena 翻訳 übersetzen handle,
vIiTZO1,c6zoEkmjn,5.0,0.0,0.0,0.0,,,,,
vgIr-dG,c7--5_MkC,5.0,0.0,0.0,0.0,,,,,
vytrCKr,c7-DnsAES,4.0,0.0,1.0,0.0,,,,warranty battery internet device phone offline long work connection mobile,
vyTFg05,c73tL83Lu,5.0,0.0,0.0,0.0,,,,,
v5cquLT,c753gg0KJ,1.0,1.0,0.0,0.0,trip abroad travel perfect trips super love europe viaje traveling,,trip battery perfect travel love life design trips device 🥰,,
vIiTZO1,c76XEsz5u,5.0,0.0,0.0,0.0,,,,,
vyTFg05,c77Aq0Qbb,5.0,0.0,0.0,0.0,,,,,
vlNO1SW,c77FivkXA,1.0,1.0,0.0,0.0,xfaiyx smart translator recorder great perfect compact amazing love design,,xfaiyx translator smart super trip offline support helpful conversations travel,,
vnK5t9y,c79Ye_cxx,1.0,1.0,0.0,0.0,翻訳 機 번역기 そう 人 便利 少し 旅行 良い 👍,,翻訳 旅行 人 機 使っ 中 外国 まし translator そう,,
vmsHv2Z,c7AMo0PAG,1.0,0.0,1.0,0.0,device buy great recorder cool love compact nice design battery,,,price buy work app features part kosztuje gdzie nt cost,
vz0mnPd,c7C5C9jDl,2.0,0.0,0.0,0.0,,google translate translator phone übersetzer translation free 😂 app handy,,,
vgIr-dG,c7CeNfUXw,5.0,0.0,0.0,0.0,,,,,
vgIr-dG,c7FMJAoC0,5.0,0.0,0.0,0.0,,,,,
vUfYwzN,c7GKvuU_L,3.0,0.0,0.0,1.0,device buy great recorder cool love compact nice design battery,phone app battery device life buy longer design nt apps,,,recorder smart xfaiyx recordings storage cloud directly feature transcription app
vgIr-dG,c7GjnmUJB,5.0,0.0,0.0,0.0,,,,,
vdKeRm9,c7H-aoAbY,2.0,0.0,0.0,0.0,,xfaiyx smart translator recorder translators design great battery jest price,,,
vyTFg05,c7HKX8bkl,3.0,0.0,0.0,0.0,device buy great recorder cool love compact nice design battery,price nt euro teuer high bit preis gut design parece,,,
vB0lLSM,c7Hkqozuj,1.0,0.0,0.0,0.0,翻訳 機 번역기 そう 人 便利 少し 旅行 良い 👍,,,,
vdbLgWS,c7IAjR9CD,1.0,1.0,0.0,0.0,translator love languages language amazing translation great transcription feature translate,,meetings work lectures business perfect transcription language great translator nt,,
vOREHMM,c7IMHYH8D,4.0,0.0,1.0,0.0,,,,translator translation google translate 翻訳 übersetzer offline translations support buy,
vKJ2vqX,c7IhTucxz,5.0,0.0,0.0,0.0,,,,,
v4Htv2Q,c7Ll8Psar,5.0,0.0,0.0,0.0,,,,,
vlbVrtw,c7NlQtNNs,5.0,0.0,0.0,0.0,,,,,
vC3BRAo,c7Nm_xIy7,1.0,1.0,0.0,0.0,翻訳 機 번역기 そう 人 便利 少し 旅行 良い 👍,,翻訳 旅行 人 機 使っ 中 外国 まし translator そう,,
vgIr-dG,c7OO0GUb6,5.0,0.0,0.0,0.0,,,,,
vJAQbN9,c7PZctfS-,2.0,1.0,0.0,0.0,,audio quality noisy environments nt voice clear feature recording noise,翻訳 旅行 人 機 使っ 中 外国 まし translator そう,,
vgIr-dG,c7QF7E-UZ,5.0,0.0,0.0,0.0,,,,,
vVS_NZR,c7RM85jUh,5.0,0.0,0.0,0.0,,,,,
vgIr-dG,c7TVPdR2Z,5.0,0.0,0.0,0.0,,,,,
vIiTZO1,c7Tl0uvdA,5.0,0.0,0.0,0.0,,,,,
vTOfPvS,c7Tzb0YGl,4.0,0.0,1.0,0.0,,,,recorder recordings smart xfaiyx storage cloud support transcription directly files,
v95aInR,c7U-g8jDQ,5.0,0.0,0.0,0.0,,,,,
vgIr-dG,c7UA7gNmL,5.0,0.0,0.0,0.0,,,,,
vytrCKr,c7VcPoaAM,4.0,0.0,0.0,0.0,,,,,
vwm_9ft,c7WCZ9Utq,5.0,0.0,0.0,0.0,,,,,
vgXp8qe,c7WbpSojG,5.0,0.0,0.0,0.0,,,,,
vnK5t9y,c7WeKMBTw,5.0,0.0,0.0,0.0,,,,,
vwm_9ft,c7Xqb-DMy,5.0,0.0,0.0,0.0,,,,,
vOqoEVw,c7Y-Brv5o,1.0,1.0,0.0,0.0,device buy great recorder cool love compact nice design battery,,trip battery perfect travel love life design trips device 🥰,,
vcU7cYQ,c7YDbBQM-,2.0,0.0,0.0,0.0,,phone app battery device life buy longer design nt apps,,,
vgIr-dG,c7YFzpS9R,5.0,0.0,0.0,0.0,,,,,
vr_LT5A,c7ZjYsTG5,5.0,0.0,0.0,0.0,,,,,
vZBnD1J,c7_uz5z-J,1.0,1.0,0.0,0.0,trip abroad travel perfect trips super love europe viaje traveling,,xfaiyx translator smart super trip offline support helpful conversations travel,,
vIiTZO1,c7a9NQr4n,5.0,0.0,0.0,0.0,,,,,
vgIr-dG,c7bU9xNd1,5.0,0.0,0.0,0.0,,,,,
vIiTZO1,c7bdaFRF9,5.0,0.0,0.0,0.0,,,,,
vMULQIS,c7bryFGtM,5.0,0.0,0.0,0.0,,,,,
vc_of-A,c7cyhxVtx,5.0,0.0,0.0,0.0,,,,,
vgIr-dG,c7dBpAt2t,5.0,0.0,0.0,0.0,,,,,
vIiTZO1,c7dK799IS,5.0,0.0,0.0,0.0,,,,,
vyTFg05,c7dPZT6YP,5.0,0.0,0.0,0.0,,,,,
vgIr-dG,c7dmHew_u,5.0,0.0,0.0,0.0,,,,,
vyTFg05,c7dyjksSm,5.0,0.0,0.0,0.0,,,,,
vyTFg05,c7enzMdrR,5.0,0.0,0.0,0.0,,,,,
vgmyU_t,c7gTTv6fz,4.0,0.0,1.0,0.0,,,,warranty battery internet device phone offline long work connection mobile,
vIiTZO1,c7gq5VQzI,5.0,0.0,0.0,0.0,,,,,
vcU7cYQ,c7iIm78Jk,1.0,1.0,0.0,0.0,device buy great recorder cool love compact nice design battery,,trip battery perfect travel love life design trips device 🥰,,
vUG_xbR,c7ivx7-qm,1.0,1.0,0.0,0.0,trip abroad travel perfect trips super love europe viaje traveling,,xfaiyx translator smart super trip offline support helpful conversations travel,,
vyTFg05,c7jINFCs9,4.0,0.0,1.0,0.0,,,,recorder recordings smart xfaiyx storage cloud support transcription directly files,
vz-3GxD,c7l24Hua0,5.0,0.0,0.0,0.0,,,,,
vZNFtEb,c7l4AjpUj,5.0,0.0,0.0,0.0,,,,,
vIiTZO1,c7mfVccle,5.0,0.0,0.0,0.0,,,,,
vyTFg05,c7oGVLoh8,4.0,0.0,1.0,0.0,,,,recorder recordings smart xfaiyx storage cloud support transcription directly files,
vytrCKr,c7oPLbPPG,5.0,0.0,0.0,0.0,,,,,
vnK5t9y,c7pOeWZub,5.0,0.0,0.0,0.0,,,,,
vgmyU_t,c7r5fF0U3,1.0,1.0,0.0,0.0,trip abroad travel perfect trips super love europe viaje traveling,,trip battery perfect travel love life design trips device 🥰,,
vZNFtEb,c7r9iL_IW,1.0,1.0,0.0,0.0,翻訳 機 번역기 そう 人 便利 少し 旅行 良い 👍,,翻訳 旅行 人 機 使っ 中 外国 まし translator そう,,
vOqoEVw,c7wPYzXqt,2.0,0.0,1.0,0.0,,xfaiyx smart translator recorder translators design great battery jest price,,xfaiyx translator smart offline super support helpful wäre languages czy,
vZNFtEb,c7zQzf8F8,5.0,0.0,0.0,0.0,,,,,
v3-vK-4,c7znoKPv9,5.0,0.0,0.0,0.0,,,,,
vcU7cYQ,c8-Sw8EXE,1.0,1.0,0.0,0.0,translator love languages language amazing translation great transcription feature translate,,trip battery perfect travel love life design trips device 🥰,,
vc_of-A,c8-l0_Q0T,2.0,0.0,0.0,0.0,,price nt euro teuer high bit preis gut design parece,,,
vdbLgWS,c8120Xky4,1.0,0.0,0.0,0.0,device buy great recorder cool love compact nice design battery,,,,
vjEBu9W,c81Q2ausD,5.0,0.0,0.0,0.0,,,,,
vgIr-dG,c82-1GD0M,5.0,0.0,0.0,0.0,,,,,
vOREHMM,c82c-J4LU,4.0,0.0,1.0,0.0,,,,warranty battery internet device phone offline long work connection mobile,
vhIxU0L,c82zbw5m4,5.0,0.0,0.0,0.0,,,,,
vUG_xbR,c83VLmZmT,1.0,0.0,0.0,0.0,translator love languages language amazing translation great transcription feature translate,,,,
vZNFtEb,c84iKTv0r,5.0,0.0,0.0,0.0,,,,,
vc_of-A,c86AVaDZX,5.0,0.0,0.0,0.0,,,,,
vOREHMM,c86x65voq,4.0,1.0,1.0,0.0,,,meetings work lectures business perfect transcription language great translator nt,translator translation google translate 翻訳 übersetzer offline translations support buy,
v4Htv2Q,c87SBkXTb,5.0,0.0,0.0,0.0,,,,,
vvyoPyo,c883z_ArM,2.0,0.0,0.0,0.0,,翻訳 機 少し 機能 音声 精度 使っ もっと 改善 便利,,,
vIUVexk,c88Qsuo2h,1.0,0.0,1.0,0.0,translator love languages language amazing translation great transcription feature translate,,,slang phrases informal accurately translate jaka cena 翻訳 übersetzen handle,
vZNFtEb,c896JBCmJ,5.0,0.0,0.0,0.0,,,,,
vz-3GxD,c89JNECoH,5.0,0.0,0.0,0.0,,,,,
vgIr-dG,c8ArFSv3b,5.0,0.0,0.0,0.0,,,,,
vyTFg05,c8B0mS6lh,5.0,0.0,0.0,0.0,,,,,
vytrCKr,c8BGwYGUw,3.0,0.0,0.0,0.0,xfaiyx smart translator recorder great perfect compact amazing love design,google translate translator phone übersetzer translation free 😂 app handy,,,
vIUVexk,c8BRCNsF_,2.0,0.0,0.0,0.0,,languages translations language nt hope internet struggled translator great feature,,,
vgIr-dG,c8BpxlQiT,5.0,0.0,0.0,0.0,,,,,
vz-3GxD,c8CaNkoNa,5.0,0.0,0.0,0.0,,,,,
vOU2rJb,c8Gg2kArE,1.0,0.0,0.0,0.0,xfaiyx smart translator recorder great perfect compact amazing love design,,,,
vdKeRm9,c8IbfAJ-W,2.0,0.0,0.0,1.0,,xfaiyx smart translator recorder translators design great battery jest price,,,xfaiyx translator smart translators hope wäre improve może battery feature
vwK0Ro5,c8KC66vpY,1.0,1.0,0.0,0.0,device buy great recorder cool love compact nice design battery,,trip battery perfect travel love life design trips device 🥰,,
vwm_9ft,c8KgWp23V,5.0,0.0,0.0,0.0,,,,,
v_Ur2e7,c8KnBZdua,4.0,0.0,1.0,0.0,,,,translator translation google translate 翻訳 übersetzer offline translations support buy,
v129LuD,c8LXy-h_0,3.0,0.0,0.0,1.0,translator love languages language amazing translation great transcription feature translate,languages translations language nt hope internet struggled translator great feature,,,languages feature hope translation translator add great love make speed
vusOhpE,c8Mi_ip0R,5.0,0.0,0.0,0.0,,,,,
vz-3GxD,c8NVt0TVd,5.0,0.0,0.0,0.0,,,,,
vbzCZ0h,c8NjAELyk,2.0,0.0,0.0,0.0,,phone app battery device life buy longer design nt apps,,,
vOqoEVw,c8Of_gNWh,1.0,1.0,0.0,0.0,trip abroad travel perfect trips super love europe viaje traveling,,trip battery perfect travel love life design trips device 🥰,,
vIiTZO1,c8PvWt74W,5.0,0.0,0.0,0.0,,,,,
vzFysYU,c8QOZ-GzO,3.0,0.0,0.0,1.0,翻訳 機 번역기 そう 人 便利 少し 旅行 良い 👍,翻訳 機 少し 機能 音声 精度 使っ もっと 改善 便利,,,翻訳 機 少し もっと たら 機能 いい 音声 改善 もう
vzFysYU,c8TySb8GE,1.0,1.0,0.0,0.0,翻訳 機 번역기 そう 人 便利 少し 旅行 良い 👍,,翻訳 旅行 人 機 使っ 中 外国 まし translator そう,,
vB0lLSM,c8W4bi6-Q,5.0,0.0,0.0,0.0,,,,,
vRoMHNQ,c8WvKie8X,5.0,0.0,0.0,0.0,,,,,
vz0DmiM,c8Y4xGN6B,1.0,0.0,0.0,0.0,device buy great recorder cool love compact nice design battery,,,,
vz-3GxD,c8ZSfRKvn,5.0,0.0,0.0,0.0,,,,,
vnK5t9y,c8_6lZCI6,5.0,0.0,0.0,0.0,,,,,
vc_of-A,c8aniBa1l,5.0,0.0,0.0,0.0,,,,,
vdKeRm9,c8blz5-Vl,5.0,0.0,0.0,0.0,,,,,
vIiTZO1,c8c7J5TWC,3.0,1.0,0.0,1.0,device buy great recorder cool love compact nice design battery,audio quality noisy environments nt voice clear feature recording noise,trip battery perfect travel love life design trips device 🥰,,audio voice environments recognition noise noisy quality improve feature cancellation
vgIr-dG,c8cCwcvR4,5.0,0.0,0.0,0.0,,,,,
vgIr-dG,c8cgV-UvW,5.0,0.0,0.0,0.0,,,,,
vyTFg05,c8cpiE8Kj,5.0,0.0,0.0,0.0,,,,,
vdKeRm9,c8fnbEVGB,1.0,0.0,0.0,0.0,translator love languages language amazing translation great transcription feature translate,,,,
vKJ2vqX,c8h9gWO-c,5.0,0.0,0.0,0.0,,,,,
vIiTZO1,c8lH52Stu,5.0,0.0,0.0,0.0,,,,,
v5cquLT,c8lTpl1Dg,2.0,0.0,0.0,0.0,,xfaiyx smart translator recorder translators design great battery jest price,,,
vRoMHNQ,c8lrRtj-O,5.0,0.0,0.0,0.0,,,,,
vlbVrtw,c8lt2Eal9,1.0,1.0,0.0,0.0,翻訳 機 번역기 そう 人 便利 少し 旅行 良い 👍,,翻訳 旅行 人 機 使っ 中 外国 まし translator そう,,
vdbLgWS,c8mJSmAB-,2.0,0.0,0.0,0.0,,price nt euro teuer high bit preis gut design parece,,,
vvyoPyo,c8nj-sV6Y,4.0,0.0,0.0,0.0,,,,,
vdKeRm9,c8nta7ov1,5.0,0.0,0.0,0.0,,,,,
vIiTZO1,c8o5Kc0C5,5.0,0.0,0.0,0.0,,,,,
vyTFg05,c8oYnaZyw,5.0,0.0,0.0,0.0,,,,,
vgmyU_t,c8px4GWEh,5.0,0.0,0.0,0.0,,,,,
v129LuD,c8qZYqzX-,1.0,1.0,0.0,0.0,trip abroad travel perfect trips super love europe viaje traveling,,trip battery perfect travel love life design trips device 🥰,,
vKJ2vqX,c8sFaqaD4,5.0,0.0,0.0,0.0,,,,,
vjEBu9W,c8sFuRKtw,5.0,0.0,0.0,0.0,,,,,
vz-3GxD,c8stCJGTl,5.0,0.0,0.0,0.0,,,,,
vIiTZO1,c8uZtrVpN,5.0,0.0,0.0,0.0,,,,,
vyTFg05,c8w5ZCJlg,5.0,0.0,0.0,0.0,,,,,
vIiTZO1,c8wGVb-Ei,5.0,0.0,0.0,0.0,,,,,
vyTFg05,c8x4WvSL1,5.0,0.0,0.0,0.0,,,,,
vIiTZO1,c8xwfCrLq,5.0,0.0,0.0,0.0,,,,,
vZNFtEb,c9-QfNHMY,5.0,0.0,0.0,0.0,,,,,
vgIr-dG,c90N-vTNI,5.0,0.0,0.0,0.0,,,,,
vlNO1SW,c90i_xwct,4.0,0.0,1.0,0.0,,,,price buy work app features part kosztuje gdzie nt cost,
vnK5t9y,c9309H9jw,5.0,0.0,0.0,0.0,,,,,
vmsHv2Z,c94WG8s0O,5.0,0.0,0.0,0.0,,,,,
v3-vK-4,c94rwE9iY,5.0,0.0,0.0,0.0,,,,,
v7lX8Ro,c96R_6j3p,4.0,0.0,1.0,1.0,,,,warranty battery internet device phone offline long work connection mobile,app design device sleek compact interface easier version screen larger
vB0lLSM,c978vUbIx,3.0,1.0,0.0,0.0,翻訳 機 번역기 そう 人 便利 少し 旅行 良い 👍,翻訳 機 少し 機能 音声 精度 使っ もっと 改善 便利,翻訳 旅行 人 機 使っ 中 外国 まし translator そう,,
vlNO1SW,c99-UCbwj,1.0,1.0,0.0,0.0,translator love languages language amazing translation great transcription feature translate,,xfaiyx translator smart super trip offline support helpful conversations travel,,
vr_LT5A,c99msSyKa,4.0,0.0,1.0,0.0,,,,noisy environments noise voice recognition device audio recording mp make,
vOREHMM,c99yUadyF,1.0,0.0,0.0,0.0,translator love languages language amazing translation great transcription feature translate,,,,
vgIr-dG,c9AK6p2PY,5.0,0.0,0.0,0.0,,,,,
vwK0Ro5,c9B7kCxlo,3.0,0.0,0.0,1.0,device buy great recorder cool love compact nice design battery,price nt euro teuer high bit preis gut design parece,,,app design device sleek compact interface easier version screen larger
vgXp8qe,c9BWI0Nui,2.0,1.0,0.0,0.0,,phone app battery device life buy longer design nt apps,trip battery perfect travel love life design trips device 🥰,,
vUG_xbR,c9BnVhO3W,1.0,0.0,0.0,0.0,translator love languages language amazing translation great transcription feature translate,,,,
vMULQIS,c9CAELijX,5.0,0.0,0.0,0.0,,,,,
vOREHMM,c9CUlEZqw,1.0,0.0,0.0,0.0,device buy great recorder cool love compact nice design battery,,,,
vOqoEVw,c9CfddnBq,5.0,0.0,0.0,0.0,,,,,
v7lX8Ro,c9D5v2skI,1.0,0.0,0.0,0.0,device buy great recorder cool love compact nice design battery,,,,
vyTFg05,c9D8rsREp,5.0,0.0,0.0,0.0,,,,,
vyTFg05,c9DGbzI_p,5.0,0.0,0.0,0.0,,,,,
vJAQbN9,c9DwHTyL3,2.0,0.0,1.0,0.0,,languages translations language nt hope internet struggled translator great feature,,slang phrases informal accurately translate jaka cena 翻訳 übersetzen handle,
vusOhpE,c9DxIlvhb,1.0,1.0,0.0,0.0,translator love languages language amazing translation great transcription feature translate,,meetings work lectures business perfect transcription language great translator nt,,
vdbLgWS,c9EjrERm7,5.0,0.0,0.0,0.0,,,,,
v4Htv2Q,c9EwpyPfG,5.0,0.0,0.0,0.0,,,,,
v7lX8Ro,c9GIi0mDO,4.0,0.0,1.0,0.0,,,,noisy environments noise voice recognition device audio recording mp make,
vnK5t9y,c9HpfEnMt,5.0,0.0,0.0,0.0,,,,,
v2cabia,c9HtYs5vn,5.0,0.0,0.0,0.0,,,,,
v3-vK-4,c9I5E95Go,5.0,0.0,0.0,0.0,,,,,
vJAQbN9,c9JSQDE4L,1.0,0.0,0.0,0.0,翻訳 機 번역기 そう 人 便利 少し 旅行 良い 👍,,,,
vgIr-dG,c9JyIiemQ,5.0,0.0,0.0,0.0,,,,,
vlbVrtw,c9K7H5U-M,5.0,0.0,0.0,0.0,,,,,
vgIr-dG,c9KBJT9Pl,5.0,0.0,0.0,0.0,,,,,
vB0lLSM,c9Lr8sS9C,3.0,0.0,1.0,0.0,翻訳 機 번역기 そう 人 便利 少し 旅行 良い 👍,翻訳 機 少し 機能 音声 精度 使っ もっと 改善 便利,,translator translation google translate 翻訳 übersetzer offline translations support buy,
vOqoEVw,c9N-n-ma4,5.0,0.0,0.0,0.0,,,,,
vz0mnPd,c9Olyo7qk,2.0,0.0,0.0,1.0,,audio quality noisy environments nt voice clear feature recording noise,,,audio voice environments recognition noise noisy quality improve feature cancellation
v0nP_KB,c9PPrMyix,4.0,0.0,1.0,0.0,,,,languages support translate multiple regional language dialects sprachen standard nt,
vtFQ8Km,c9Qp6IpW1,1.0,1.0,0.0,1.0,device buy great recorder cool love compact nice design battery,,trip battery perfect travel love life design trips device 🥰,,battery life longer trips lasted long design great sleek day
vyTFg05,c9T-I_zsj,5.0,0.0,0.0,0.0,,,,,
vdzrIP2,c9T8Zn-aM,1.0,1.0,0.0,0.0,翻訳 機 번역기 そう 人 便利 少し 旅行 良い 👍,,翻訳 旅行 人 機 使っ 中 外国 まし translator そう,,
vyumcj7,c9TCBosz6,3.0,0.0,0.0,1.0,device buy great recorder cool love compact nice design battery,price nt euro teuer high bit preis gut design parece,,,app design device sleek compact interface easier version screen larger
vgIr-dG,c9UKymgYR,5.0,0.0,0.0,0.0,,,,,
vJOK_jc,c9UYDCLVo,5.0,0.0,0.0,0.0,,,,,
v2cabia,c9Vn4Orf-,1.0,1.0,0.0,0.0,translator love languages language amazing translation great transcription feature translate,,meetings work lectures business perfect transcription language great translator nt,,
vgIr-dG,c9WiZMc3r,5.0,0.0,0.0,0.0,,,,,
vb-Daa_,c9X9IYZ3j,1.0,0.0,0.0,0.0,translator love languages language amazing translation great transcription feature translate,,,,
vytrCKr,c9XeRjvx_,2.0,0.0,1.0,0.0,,google translate translator phone übersetzer translation free 😂 app handy,,translator translation google translate 翻訳 übersetzer offline translations support buy,
vlNO1SW,c9YojsFF8,3.0,1.0,0.0,0.0,translator love languages language amazing translation great transcription feature translate,languages translations language nt hope internet struggled translator great feature,xfaiyx translator smart super trip offline support helpful conversations travel,,
vZNFtEb,c9ZEsO_zE,3.0,0.0,0.0,1.0,翻訳 機 번역기 そう 人 便利 少し 旅行 良い 👍,google translate translator phone übersetzer translation free 😂 app handy,,,翻訳 機 少し もっと たら 機能 いい 音声 改善 もう
vgIr-dG,c9Zu7gNTu,5.0,0.0,0.0,0.0,,,,,
vusOhpE,c9_Rt8F7G,5.0,0.0,0.0,0.0,,,,,
vIiTZO1,c9_t15S2Z,1.0,0.0,1.0,0.0,device buy great recorder cool love compact nice design battery,,,price buy work app features part kosztuje gdzie nt cost,
vb-Daa_,c9_xfujmo,1.0,1.0,0.0,0.0,xfaiyx smart translator recorder great perfect compact amazing love design,,xfaiyx translator smart super trip offline support helpful conversations travel,,
vwm_9ft,c9dhf013I,1.0,0.0,0.0,0.0,trip abroad travel perfect trips super love europe viaje traveling,,,,
vlbVrtw,c9fFjJ55p,5.0,0.0,0.0,0.0,,,,,
vyTFg05,c9fSeEVf0,5.0,0.0,0.0,0.0,,,,,
vnK5t9y,c9fwGIBlJ,5.0,0.0,0.0,0.0,,,,,
vyTFg05,c9g7SY2M4,5.0,0.0,0.0,0.0,,,,,
vusOhpE,c9h9LAzq2,5.0,0.0,0.0,0.0,,,,,
vUG_xbR,c9hFBr-OX,1.0,0.0,1.0,0.0,device buy great recorder cool love compact nice design battery,,,price buy work app features part kosztuje gdzie nt cost,
vgIr-dG,c9is7-Kit,5.0,0.0,0.0,0.0,,,,,
vgIr-dG,c9j3IoGwB,5.0,0.0,0.0,0.0,,,,,
vyTFg05,c9jJ_k-ur,5.0,0.0,0.0,0.0,,,,,
vUfYwzN,c9kYLCqaR,1.0,1.0,0.0,0.0,translator love languages language amazing translation great transcription feature translate,,meetings work lectures business perfect transcription language great translator nt,,
vlNO1SW,c9lZWp8cD,5.0,0.0,0.0,0.0,,,,,
vIiTZO1,c9nj8yPvZ,5.0,0.0,0.0,0.0,,,,,
v7lX8Ro,c9pfGuoYa,4.0,1.0,1.0,0.0,,,trip battery perfect travel love life design trips device 🥰,slang phrases informal accurately translate jaka cena 翻訳 übersetzen handle,
vUfYwzN,c9qPIEgxg,1.0,0.0,0.0,0.0,device buy great recorder cool love compact nice design battery,,,,
vIiTZO1,c9r8btBQR,5.0,0.0,0.0,0.0,,,,,
vIiTZO1,c9sAzHwcE,5.0,0.0,0.0,0.0,,,,,
vnK5t9y,c9sr-1BxX,5.0,0.0,0.0,0.0,,,,,
vyTFg05,c9t7F3goB,5.0,0.0,0.0,0.0,,,,,
vKJ2vqX,c9tCJPAOd,5.0,0.0,0.0,0.0,,,,,
v4wSOpe,c9tEGmXJt,5.0,0.0,0.0,0.0,,,,,
vKJ2vqX,c9tZCunjK,5.0,0.0,0.0,0.0,,,,,
vnK5t9y,c9yjrAmHk,5.0,0.0,0.0,0.0,,,,,
vlNO1SW,c9zDvAq96,2.0,0.0,0.0,0.0,,languages translations language nt hope internet struggled translator great feature,,,
vnK5t9y,c9zEiDxIX,5.0,0.0,0.0,0.0,,,,,
vlbVrtw,c9zsZj6LY,5.0,0.0,0.0,0.0,,,,,
v4Htv2Q,cA-BnSEM6,1.0,0.0,0.0,0.0,device buy great recorder cool love compact nice design battery,,,,
vJOK_jc,cA0USK3V2,4.0,1.0,1.0,0.0,,,recorder smart xfaiyx recording audio interviews perfect great battery quality,recorder recordings smart xfaiyx storage cloud support transcription directly files,
vlbVrtw,cA1oiwR7B,5.0,0.0,0.0,0.0,,,,,
vyTFg05,cA2BNCNll,5.0,0.0,0.0,0.0,,,,,
vyTFg05,cA36I3w3W,5.0,0.0,0.0,0.0,,,,,
vVS_NZR,cA5nROFCs,1.0,1.0,0.0,0.0,翻訳 機 번역기 そう 人 便利 少し 旅行 良い 👍,,meetings work lectures business perfect transcription language great translator nt,,
vjEBu9W,cA6JMGGxQ,3.0,1.0,0.0,0.0,xfaiyx smart translator recorder great perfect compact amazing love design,xfaiyx smart translator recorder translators design great battery jest price,xfaiyx translator smart super trip offline support helpful conversations travel,,
vUG_xbR,cA6sORUYC,1.0,0.0,0.0,0.0,device buy great recorder cool love compact nice design battery,,,,
vytrCKr,cA7QSUReg,2.0,0.0,0.0,0.0,,phone app battery device life buy longer design nt apps,,,
vz0mnPd,cA8ABb7KB,1.0,1.0,0.0,0.0,xfaiyx smart translator recorder great perfect compact amazing love design,,xfaiyx translator smart super trip offline support helpful conversations travel,,
vgXp8qe,cA8iXisUc,2.0,0.0,0.0,0.0,,phone app battery device life buy longer design nt apps,,,
vIiTZO1,cAA98M1LY,5.0,0.0,0.0,0.0,,,,,
