video_id,comment_id,comment_text,sentiment_category,user_scenario,user_question,user_suggestion,positive_cluster_theme,negative_cluster_theme,scenario_cluster_theme,question_cluster_theme,suggestion_cluster_theme
v9edfKB,cp_d-4HwV,"Die Sprachübersetzung ist gut, aber die Benutzeroberfläche könnte intuitiver gestaltet werden. Es dauert manchmal zu lange, bis man die richtige Funktion findet.",3.0,0.0,0.0,1.0,,,,,
vB3iY9I,cpgANVkm4,"So Coffee has just posted a couple of interesting new videos (and let's not forget Devin ""Legal Eagle"" Stone's video about this, either, where he talked with one of Coffee's lawyers). Key points: The timing of this lawsuit is very suspicious -- just 3 hours before a video about another questionable Logan Paul endeavor was about to drop. Coffee's insurance, which he thought he bought for exactly this situation, refuses to pay because, unknown to him or his broker, they explicitly excluded ""defamation"" lawsuits. And as a result, he's selling shirts to help cover his legal costs. I'll note that, as alluded to here, it's curious that this is filed as a federal suit, since both Paul and Findeisen apparently live in Texas. If true, that suggests that one of the first moves might be to get the suit moved into state court, where the SLAPP statute could be applied (thus avoiding the expensive discovery process -- though I agree that the results, on Paul's side, could prove very interesting).",5.0,0.0,0.0,0.0,,,,,
v1hWN0s,cpiIpvEui,Can u tell me what part of that is AI?,4.0,0.0,1.0,0.0,,,,,
v3T6mPl,cpjBxxlko,smirking face,5.0,0.0,0.0,0.0,,,,,
vpOtjW1,cpkaiz6yH,There is no labour shortage. In sweden also they lie so they can harrass and exploit more people who once moved for a certain job and then they wont get a job anywhere. People are so cheap they will offer u so low salaries shamelessly even after looking at your CV and work experience. thinking face I am jobless well qualified yet everyone rejected my application for every single job. This is the reality.,5.0,0.0,0.0,0.0,,,,,
v8TdcdK,cpnkoZbku,Maybe a little respect carrie?,5.0,0.0,0.0,0.0,,,,,
vB3iY9I,cprJe2pSL,"YouTube rules: ""You can't show dead people! Unless you run your own scams on regular basis.""",5.0,0.0,0.0,0.0,,,,,
vhTHDT-,cpt2m9FKH,face with tears of joy face with tears of joy face with tears of joy,5.0,0.0,0.0,0.0,,,,,
vpOtjW1,cpuwbqkHf,@tahirmobile07 subscribed red heart,5.0,0.0,0.0,0.0,,,,,
vB3iY9I,cpv95CfFU,Coffeezilla should just play this video for the court rolling on the floor laughing . Systematically broke down the whole lawsuit. Was it a scam? Most probably. What it intentional? It doesnt really matter when you are dealing with people's money. Ignorance isnt bliss. Being a reckless spoilt man child is just as bad as setting out to deliberately scam people in the first place.,5.0,0.0,0.0,0.0,,,,,
vr9Mebt,cpwHC5OOX,Thanks for sharing this smashing video. It really helped me understand the concepts better.,5.0,0.0,0.0,0.0,,,,,
v8TdcdK,cpymcctvc,You just wait nick will get you back face with tears of joy,5.0,0.0,0.0,0.0,,,,,
vUt-uCX,cq55Dwefr,I’m 13 and 5’1 watch out unc I about to pass you skull folded hands folded hands,5.0,0.0,0.0,0.0,,,,,
vB3iY9I,cq7yqmRsP,From Coffeezilla this suite arose from his questioning Logan Paul about another Crypto company being touted by Logan Paul being investigation in Ontario for financial fraud. Coffeezilla reached out to Paul several times. The law suite came 1 hour before Coffeezilla time limit put forward in the last attempt to speak to Paul about this new matrer,5.0,0.0,0.0,0.0,,,,,
v8TdcdK,cqBGlpUfe,they deseve it hahahahahahahahaha,5.0,0.0,0.0,0.0,,,,,
vKlzOiZ,cqExXm7kI,선남 red heart 선녀,5.0,0.0,0.0,0.0,,,,,
vmCnKGQ,cqFKsMz18,Would you recommend this for meetings and lectures?,4.0,1.0,1.0,0.0,,,,,
vB3iY9I,cqL4EYQpP,"It has nothing to do with whether or not he will win. This is about having money and using it to cause Coffeezilla to be financially impacted (legal fees) and silence him (either temporarily due to legal action or simply through intimidation). Thankfully, millions of viewers stand behind Coffeezilla for his thorough investigative journalism and I sincerely hope he can continue to be a beacon of truth. Sidenote; after dink doink, why are people still investing with the guy?",5.0,0.0,0.0,0.0,,,,,
vpOtjW1,cqMKMOsM2,I don’t think the Xfaiyx Smart Translator is worth the investment. The app-based translators are cheaper and offer similar functionality.,2.0,0.0,0.0,0.0,,,,,
vhTHDT-,cqPuHGhre,face with tears of joy face with tears of joy face with tears of joy face with tears of joy face with tears of joy face with tears of joy,5.0,0.0,0.0,0.0,,,,,
v8TdcdK,cqR-Asihs,I was going like oooooooooooooooooooooooooooooooooooooooooooooooo grinning face with sweat grinning face with sweat grinning face with sweat party popper red heart,5.0,0.0,0.0,0.0,,,,,
vB3iY9I,cqSjQWAmn,"Given that I only know who Logan Paul is by the really stupid/illegal things he's done, I'm amazed he has any reputation to damage.",5.0,0.0,0.0,0.0,,,,,
vhTHDT-,cqTElYe5y,face with tears of joy face with tears of joy face with tears of joy face with tears of joy,5.0,0.0,0.0,0.0,,,,,
vTdqmte,cqTZJ4a38,"I bought the Xfaiyx Smart Translator for my overlanding trips, but it kept freezing during use. Really frustrating when you need quick translations.",2.0,1.0,0.0,0.0,,,,,
vKlzOiZ,cqV7sNgWV,가슴찡하다,5.0,0.0,0.0,0.0,,,,,
vB3iY9I,cq_Y-nw7_,I wish Logan Paul could get slapped over this lawsuit. Then have it struck down and be required to pay coffeezilla’s legal fees as an abusive lawsuit.,5.0,0.0,0.0,0.0,,,,,
v8TdcdK,cq_bLJY05,bro face with tears of joy face with tears of joy face with tears of joy face with tears of joy face with tears of joy face with tears of joy face with tears of joy,5.0,0.0,0.0,0.0,,,,,
vB3iY9I,cq_hZIBxo,This lawsuit is Logan fooling his naive followers again to make himself look better. IMO,5.0,0.0,0.0,0.0,,,,,
vr9Mebt,cq_mLwybm,"19:19 laura,why she used since here? Could you please clear my doubt.",5.0,0.0,0.0,0.0,,,,,
v8TdcdK,cqb4j74di,My Hindi speaking friends doesn't know that I know Hindi and they were talking about me in a nice way smiling face with smiling eyes,5.0,0.0,0.0,0.0,,,,,
vB3iY9I,cqdV42r-T,"Whether or not Logan Paul intended to scam people doesn't matter. People got scammed by the project that he created. That he hired a bunch of crooks, who managed to pull the rug under Logan and his followers is on Logan, not on Coffeezilla.",5.0,0.0,0.0,0.0,,,,,
vhTHDT-,cqf_44wG8,face with tears of joy face with tears of joy face with tears of joy face with tears of joy face with tears of joy,5.0,0.0,0.0,0.0,,,,,
v8TdcdK,cqoviwxWP,Girl can also unite beyond borders face with tears of joy face with tears of joy face with tears of joy face with tears of joy face with tears of joy,5.0,0.0,0.0,0.0,,,,,
vmCnKGQ,cqyjMmtpQ,Compact and smart—perfect for my daily notes!,1.0,1.0,0.0,0.0,,,,,
vr9Mebt,cr0t0_Kuh,Can this translator handle phrasal verbs accurately? They’re tricky even for native speakers.,4.0,0.0,1.0,0.0,,,,,
v3T6mPl,cr4u1mYXg,what are the AI features,4.0,0.0,1.0,0.0,,,,,
vhTHDT-,cr5HNJjDb,face with tears of joy face with tears of joy face with tears of joy,5.0,0.0,0.0,0.0,,,,,
v8TdcdK,cr5Hjagt3,"Honestly, the Xfaiyx Translator feels overpriced for what it offers. There are cheaper alternatives out there.",2.0,0.0,0.0,0.0,,,,,
vhTHDT-,cr772qaOk,lol,5.0,0.0,0.0,0.0,,,,,
vhTHDT-,crBXUi_rT,"hi guys, I've been a big fan. can I pls get a hi plss",5.0,0.0,0.0,0.0,,,,,
v3T6mPl,crMzKyWfJ,"I bought this for my college classes, and it’s been a lifesaver for taking notes!",1.0,1.0,0.0,0.0,,,,,
v8TdcdK,crQ_8iZcV,face with tears of joy face with tears of joy face with tears of joy face with tears of joy,5.0,0.0,0.0,0.0,,,,,
vB3iY9I,crRF7hYgQ,"Thanks for the surprising ad I didn't ask for. For once it was actually entertaining. I think this is definitely a cool prototype. Not a product. I hope they are not selling this :D It's missing a key function. It needs to recognize the people speaking, assign ""person 1"" , ""person 2"" to the people speaking. How else can you expect it to be used in a business environment?",3.0,1.0,0.0,1.0,,,,,
vKlzOiZ,crUldj_6z,이 통역기는 몇 개의 언어를 지원하나요? 튀르키예어와 한국어 간 번역도 가능한지 알고 싶습니다.,4.0,0.0,1.0,0.0,,,,,
v8TdcdK,cra6h8cIq,face with tears of joy face with tears of joy face with tears of joy face with tears of joy face with tears of joy face with tears of joy face with tears of joy face with tears of joy face with tears of joy face with tears of joy face with tears of joy,5.0,0.0,0.0,0.0,,,,,
v3T6mPl,crbT8b_6B,If only it could emulate a HID...,4.0,0.0,0.0,1.0,,,,,
v8TdcdK,criuI6DNt,The niro is there and carrie is there got me rolling,5.0,0.0,0.0,0.0,,,,,
v8TdcdK,crj2_OA4b,grinning face with sweat smart wafi,5.0,0.0,0.0,0.0,,,,,
vB3iY9I,crjZ7Vwcb,"The problem is CoffeeZilla showed the group txts for the concept of CryptoZoo and it being about making money not a game and Login agrred with this idea and thats what they project was about. The txts Login is talking about came after which is just him trying to save face. Login tried to scam his employees by not paying them and in return they scammed him by selling early. It was his project, he was in charge, he hired a known scammer in an advisory role most likely to help setup the whole scam from the start.",5.0,0.0,0.0,0.0,,,,,
vhTHDT-,crk2JqVLo,exposed face with tears of joy face with tears of joy face with tears of joy,5.0,0.0,0.0,0.0,,,,,
vKlzOiZ,crk9qZqjj,와우 sparkles 메리크리스마스요~ clinking beer mugs snowman snowman snowman thumbs up light skin tone waving hand,5.0,0.0,0.0,0.0,,,,,
vB3iY9I,crqxDdP-t,"Didn't someone else make the same game, even 10x better in 1-2 days?",5.0,0.0,0.0,0.0,,,,,
v8TdcdK,crtMS_Z64,Omg it made me laugh so much how she said carrie is there face with tears of joy face with tears of joy face with tears of joy,5.0,0.0,0.0,0.0,,,,,
vb-WyHa,cryJmpcQh,Like in the movies film projector,5.0,0.0,0.0,0.0,,,,,
vhTHDT-,crz767gkD,face with tears of joy face with tears of joy face with tears of joy,5.0,0.0,0.0,0.0,,,,,
v1hWN0s,cs0rTqvNy,"Does it make phone calls, thinking face grinning face with sweat",4.0,0.0,1.0,0.0,,,,,
vB3iY9I,cs3cUtMba,"how come he says he doesnt know how crypto related things work specifically on the cryptozoo even tho he already did dinkdoink before crypto zoo, would this ALSO imply he didnt know jack shit when he did dinkdoink? can that also be used against him?",5.0,0.0,0.0,0.0,,,,,
v8TdcdK,cs6hzP4lk,Did niro and his gf broke up?,5.0,0.0,0.0,0.0,,,,,
vTdqmte,csGE8TVpG,How many languages does the Xfaiyx Smart Translator support? Is it good for less common languages?,4.0,0.0,1.0,0.0,,,,,
vB3iY9I,csGLDl2SP,why logan paul on mr beast video only answer is because logan paul and mr beast is on the same group lets say this group is like MCN where YouTube offer big youtuber a contract to support them in a way to promote there video easy get more exposure and they use the YouTube algorithm as excuse to cover up there method to promote the video of youtuber same group where logan paul and mr beast is a member to make a example people that is big youtuber that have more than 3m subscriber cant gain 300k views with in a day vs those that same member on a group where logan paul and mr beast is a member can easily get 500k to 1m more views in a day or lets 1 an hour so yes youtube will protect logan paul and mr beast same goes to sniperwolf and other big youtuber that is a member of the MCN Group.,5.0,0.0,0.0,0.0,,,,,
vhTHDT-,csGspDwCT,just buy samsung s24 series or z flip or samsung fold,2.0,0.0,0.0,0.0,,,,,
vKlzOiZ,csHi8e3Lu,메리크리스마스 thumbs up,5.0,0.0,0.0,0.0,,,,,
v4g6avX,csJTw_H1I,How many languages does this support now? world map,4.0,0.0,1.0,0.0,,,,,
v9edfKB,csKb7qXXQ,"Ich habe den Xfaiyx Übersetzer während meines Urlaubs in Asien verwendet, und er war eine große Hilfe, da Deutsch dort kaum gesprochen wird.",1.0,1.0,0.0,0.0,,,,,
v8TdcdK,csL3OiWGh,"You are taking carrie from abroad and you are doing like this, shame on you",5.0,0.0,0.0,0.0,,,,,
vWN5LPe,csMU9SvA3,Need some running tips and guides smiling face with smiling eyes hushed face how’s she so good? face with tears of joy,5.0,0.0,0.0,0.0,,,,,
ve33QLn,csZe1xdzl,Donde lo compre,1.0,0.0,1.0,0.0,,,,,
v8TdcdK,cseZgAtTj,"I used this while backpacking through Europe, and it made everything so much easier. Totally worth it!",1.0,1.0,0.0,0.0,,,,,
v8TdcdK,csgx1M25y,Nice one Carrie face with tears of joy face with tears of joy face with tears of joy,5.0,0.0,0.0,0.0,,,,,
vB3iY9I,csj-7Xc7S,Why are you wearing scrubs and it truly doesn’t take a lawyer to tell us that Logan Paul’s made a bad decision... It’s just crazy to me as lawyers talk him into paying the law firm to pursue it when he’s already admonished it by saying Coffeezilla wasn’t wrong,5.0,0.0,0.0,0.0,,,,,
v4g6avX,csk3xtLtP,Does it come with a warranty? thinking face,4.0,0.0,1.0,0.0,,,,,
v8TdcdK,cslLu9zIn,Oh my god,5.0,0.0,0.0,0.0,,,,,
v3T6mPl,cso-uC3da,What happens if the device runs out of storage? Does it stop recording?,4.0,0.0,1.0,0.0,,,,,
v3T6mPl,csqnPxS7G,"I got this for my daughter who’s in high school, and she loves using it for her classes.",1.0,1.0,0.0,0.0,,,,,
vhTHDT-,cswQzF6sW,purple heart purple heart purple heart,5.0,0.0,0.0,0.0,,,,,
vB3iY9I,csyuNcC8T,Logan is a criminal. Not hard to see.,5.0,0.0,0.0,0.0,,,,,
vB3iY9I,cszJCLAVW,red heart red heart red heart,5.0,0.0,0.0,0.0,,,,,
vhTHDT-,ct-KTHq0I,rolling on the floor laughing rolling on the floor laughing rolling on the floor laughing,5.0,0.0,0.0,0.0,,,,,
vKlzOiZ,ct-UJP0UH,이영상을 보시고 터키를 안좋게 보시는분이 없기를 바랍니다. 우리나라의 4-5년 혹은 6-7년 뒤의 모습임. 1달러에 7000-8000원 가고 비빔국수 한그릇에 35000원 과자 한봉지에 9000원 하는 시절이 올것임. 우리 나라도 얼마 안남았음.,5.0,0.0,0.0,0.0,,,,,
v3T6mPl,ct-ml9tVu,Does this play music?,4.0,0.0,1.0,0.0,,,,,
v4g6avX,ct0yBxpDS,Can I connect it to my phone for updates? thinking face,4.0,0.0,1.0,0.0,,,,,
v1hWN0s,ct1Rhhw0S,What a waste of money! Every phone has this! pensive face,2.0,0.0,0.0,0.0,,,,,
v8TdcdK,ct4UixZCR,R.I.P nick and niro,5.0,0.0,0.0,0.0,,,,,
vhTHDT-,ct4k_jYKZ,hi I'm a huge fan can I have a hi pls,5.0,0.0,0.0,0.0,,,,,
v1hWN0s,ct50JjVbr,$299 USD,4.0,0.0,0.0,0.0,,,,,
vhTHDT-,ct6MRu9iN,i love this,1.0,0.0,0.0,0.0,,,,,
v1hWN0s,ctAkWWk-8,Why would I ever when I payed apple for this 1000€,2.0,0.0,0.0,0.0,,,,,
vQjtjf2,ctBn7aqFZ,¡Perfecto para viajar! Lo usé en Japón y me ayudó muchísimo con las conversaciones locales.,1.0,1.0,0.0,0.0,,,,,
viVgLsZ,ctIw4x4gW,30 Kontinente wow,5.0,0.0,0.0,0.0,,,,,
viVgLsZ,ctLg6ILNK,"Ich habe den Xfaiyx Translator bei einer Messe ausprobiert, und er war super nützlich für Gespräche mit internationalen Ausstellern.",1.0,1.0,0.0,0.0,,,,,
v8TdcdK,ctMR20V9n,Nobita voice line caught me off guard,5.0,0.0,0.0,0.0,,,,,
vUt-uCX,ctOXGPPvf,bro is not short he is just down to earth,5.0,0.0,0.0,0.0,,,,,
v8TdcdK,ctPoISzhF,Can someone confirm if this works well for translating technical terms? I need it for work.,4.0,1.0,1.0,0.0,,,,,
vb-WyHa,ctRMcfm0U,Post more often,5.0,0.0,0.0,0.0,,,,,
v8TdcdK,ctSKncU7U,The girls are this jealous,5.0,0.0,0.0,0.0,,,,,
vJUEX3u,ctUSc9M8_,Leider hat mein Xfaiyx nach ein paar Tagen aufgehört zu funktionieren. Ich bin enttäuscht und hoffe auf eine schnelle Lösung vom Kundenservice.,2.0,0.0,0.0,0.0,,,,,
vbesCCb,ctW2mTn9I,Im Ausland habe ich aber mit meinem Handy überall Empfang. Das ist eher was für jemanden der nach Deutschland kommt beaming face with smiling eyes,4.0,1.0,0.0,0.0,,,,,
vbesCCb,ctWvhGN6H,crazy,5.0,0.0,0.0,0.0,,,,,
vUt-uCX,ctaCSHul7,how much did you pay first bro to say that loudly crying face folded hands,5.0,0.0,0.0,0.0,,,,,
viVgLsZ,ctakwDPvb,"Die Idee ist gut, aber ich denke, ein Update für bessere Offline-Funktionen wäre sinnvoll.",3.0,0.0,0.0,1.0,,,,,
vmCnKGQ,cteDNMFrf,Does it have noise cancellation features?,4.0,0.0,1.0,0.0,,,,,
v8TdcdK,cteFqOGeY,The Escape rolling on the floor laughing pinched fingers,5.0,0.0,0.0,0.0,,,,,
vB3iY9I,cthayWmE_,"Logan knows that his Crypto Zoo is a scam and he knows Coffezilla has a case against him so he’s going to use what I like to call the Disney Tactic, meaning he’s going to use his resources to draw it out long enough to where Coffezilla will run out of money and therefore win the case",5.0,0.0,0.0,0.0,,,,,
vWN5LPe,cthi3rWBh,Hi Holly pleading face green heart,5.0,0.0,0.0,0.0,,,,,
vhTHDT-,ctk9_Z8os,Hi Nick and Carrie l love you so much. Nick and Carrie the best smiling face with heart-eyes red heart,5.0,0.0,0.0,0.0,,,,,
v8TdcdK,ctlC2iBJ_,I can tell he is lying nosey person grinning face with smiling eyes,5.0,0.0,0.0,0.0,,,,,
v3T6mPl,ctnOY5Z7N,smiling face with smiling eyes,5.0,0.0,0.0,0.0,,,,,
vB3iY9I,ctntF3af6,I don't think Logan Paul fans can legally serve on juries.,5.0,0.0,0.0,0.0,,,,,
v9edfKB,ctoVIdQ90,Sehr cool smiling face with sunglasses thumbs up,5.0,0.0,0.0,0.0,,,,,
v8TdcdK,ctrL8cgY3,The end face with tears of joy face with tears of joy face with tears of joy face with tears of joy face with tears of joy face with tears of joy face with tears of joy,5.0,0.0,0.0,0.0,,,,,
vmCnKGQ,ctwUpnOSe,Would love to know more about its AI capabilities. thumbs up,1.0,0.0,1.0,0.0,,,,,
vhTHDT-,ctzYRivw5,grinning face with smiling eyes grinning face with smiling eyes grinning face with smiling eyes,5.0,0.0,0.0,0.0,,,,,
ve33QLn,ctztKQ_8g,"Me gusta que sea compacto, pero sería mejor si incluyera un estuche protector.",3.0,0.0,0.0,1.0,,,,,
vhTHDT-,cu0buWTM5,face with tears of joy face with tears of joy face with tears of joy,5.0,0.0,0.0,0.0,,,,,
vQjtjf2,cu0e8E12C,"Lo usé durante un viaje y aunque traduce bien, sería genial si tuviera una batería más duradera.",3.0,1.0,0.0,1.0,,,,,
v8TdcdK,cu3nb48Lq,You guys are made a video 5 month ago you guys are married in 2024 grinning face,5.0,0.0,0.0,0.0,,,,,
v8TdcdK,cu5pSzrXh,Apnavi's model walk though she slayed it red heart red heart,5.0,0.0,0.0,0.0,,,,,
vB3iY9I,cuAtFuf5I,Logan is a bigshot man! Paul will smash Zilla,5.0,0.0,0.0,0.0,,,,,
vb-WyHa,cuEAeQktD,It is just awesome boxing glove,1.0,0.0,0.0,0.0,,,,,
v3T6mPl,cuFahfF-V,I love the idea of having a dedicated recorder for school! Definitely better than draining my phone battery.,1.0,1.0,0.0,0.0,,,,,
vpOtjW1,cuHaosb1u,"Dear all , I have already given an interview in a German company. They are willing to take me. Industrial Swing Machine Mechanic. Currently working in Romania. Before that I worked in Bangladesh and Ethiopia. I have 12 years experience as a mechanic. Even trained some machine companies. I have completed high school certificate I don't have a university degree. So what can I do or what can the company do. A university degree is impossible to get a job. I don't understand what to do",5.0,0.0,0.0,0.0,,,,,
v1hWN0s,cuKYH_U2b,"this isn't the year 2001, there's literally multiple apps that can do this.",2.0,0.0,0.0,0.0,,,,,
v8TdcdK,cuUFhXRyJ,Rip nick face with tears of joy skull face with tears of joy skull face with tears of joy skull face with tears of joy skull face with tears of joy,5.0,0.0,0.0,0.0,,,,,
v9edfKB,cuUSxkzvh,それは本当に面白いです。いいね! ^.^ Fly on!,5.0,0.0,0.0,0.0,,,,,
vb-WyHa,cuWja-zUK,"I love how compact it looks, perfect for traveling abroad! smiling face with hearts",1.0,1.0,0.0,0.0,,,,,
vB3iY9I,cuXMrK6j8,The Xfaiyx Smart Recorder failed me during an important interview. It kept shutting off randomly. Very disappointed.,2.0,1.0,0.0,0.0,,,,,
v8TdcdK,cuXqTMV5U,I suddenly paused the vid and I saw carrie do a peace in her hand's victory hand or am I blind,5.0,0.0,0.0,0.0,,,,,
v1hWN0s,cuZ-vtw2G,Where is the link to buy?,1.0,0.0,1.0,0.0,,,,,
vKlzOiZ,cuaPzWpxL,이기주의와 욕심이 끝이없는 인간들이 만드는 세상입니다.. 전세계에서 많은 나라들이 격고있는 현실이고 우리나라도 곧 점점 안좋은 상황이오겠죠.. 우파좌파를 떠나서 윤석열은 그냥 사람놈이 아닌건 인정해야하는거고 잘못된 현실과 정치에 확실한 답은 보이는데 우파좌파 떠들며 시간끌기 할 때는 아닌듯 싶습니다... 다같이 죽고싶다면 이미 침몰하는 배 안에서 싸움만하고있을때가 아니라 구조배라도 구하던지 조명조끼라도 찾아서 한사람이라도 더 살리려 생각하는게 서로를 위한 일입니다. 사람들은 정말 멍청합니다. 모두 자기자신만 생각하고 이기적이고 욕심이 너무 강합니다.. 싸우면서 배를 침몰시켜놓고 아직도 침몰하는 배에서 싸우고 누가 맞냐니 대치하고있으니깐요 ᅳᅳ...,5.0,0.0,0.0,0.0,,,,,
